"Reference","Title","Abstract"

"7. Immunotherapy. 2019 Jul;11(10):889-901. doi: 10.2217/imt-2019-0061. Epub 2019 Jun 11.","First-line pembrolizumab monotherapy for metastatic PD-L1-positive NSCLC: real-world analysis of time on treatment.","Aim: To determine real-world time on treatment (rwToT) with first-line pembrolizumab monotherapy for metastatic non-small-cell lung cancer (NSCLC) with  programmed death ligand-1 (PD-L1) tumor proportion score (TPS) ≥50%. Methods: The Kaplan-Meier rwToT was estimated from electronic health record data for adults who initiated first-line pembrolizumab monotherapy for stage IV, PD-L1 TPS ≥50% NSCLC, with negative/unknown EGFR/ALK aberrations, and ≥6 months' follow-up until database cutoff. Results: A total of 386 patients with ECOG 0-1 had a median rwToT of 6.9 months (95% CI: 5.6-8.3) and 12-month on-treatment rate of 36.4% (31.2-41.6) versus 40.3% (32.5-47.9) and 37.6% (31.9-43.4) in KEYNOTE-024 (KN024) and KN042 (stage IV/TPS ≥50% subpopulation), respectively. The 24-month restricted-mean rwTOT (extrapolated) was 10.5 months (9.4-11.7), versus 11.0 (9.5-12.5) and 10.4 (9.3-11.5) in KN024 and KN042, respectively. Conclusion: First-line pembrolizumab monotherapy rwToT in metastatic PD-L1 TPS ≥50% NSCLC for trial-matched patients is similar to treatment duration in KN024 and KN042."

"8. J Bronchology Interv Pulmonol. 2019 Jul;26(3):222-224. doi: 10.1097/LBR.0000000000000596.","Comparison of Endobronchial Ultrasound-guided Transbronchial Needle Aspiration With Stylet Retracted Partially Versus Completely for Molecular Testing.","BACKGROUND: Endobronchial ultrasound-guided transbronchial needle aspiration (EBUS-TBNA) is considered to be the initial diagnostic modality for most patients with lung cancer. However, the optimal technique for maximizing yield continues to vary in the real-world setting. OBJECTIVES: To evaluate the diagnostic yield of EBUS-TBNA with capillary sampling compared with complete stylet removal for molecular testing. METHODS: Retrospective study, data from patients between January to May 2017 with indication of EBUS-TBNA whom ancillary testing, that is, next-generation sequencing, anaplastic lymphoma kinase (ALK), and programed death ligand-1 (PD-L1) expression was reviewed. The yield of 2 techniques, stylet retracted halfway (group 1) versus complete retraction (group 2), was compared. RESULTS: A total of 24/27 (88.88%) samples were adequate for next-generation sequencing analysis in group 1 and 21/23 (91.30%) in group 2. For other molecular analyses, 24/27 (88.88%) samples in group 1 and 20/23 (86.95%) samples in group 2 were adequate for ALK analysis. 23/27 (85.18%) samples for group 1 and 20/23 (86.95%) samples for group 2 were adequate for PD-L1 analysis. Positive expression of PD-L1>50% was achieved in 9/23 (39.13%) of group 1 and 5/20 (25%) of group 2. There was no statistical difference in the yield between the 2 groups. CONCLUSION: EBUS-TBNA using either capillary sampling or complete stylet removal  are effective and has a high proportion of satisfactory results for ancillary testing."

"9. J Oncol Pharm Pract. 2019 Jul;25(5):1226-1230. doi: 10.1177/1078155218781944. Epub 2018 Jun 20.","A case report: Pharmacology and resistance patterns of three generations of ALK inhibitors in metastatic inflammatory myofibroblastic sarcoma.","BACKGROUND: Little exists currently in research about the mechanisms of resistance of ALK inhibitors in inflammatory myofibroblastic sarcoma. It is known, however, that ALK gene rearrangements are common in inflammatory myofibroblastic tumors, similar to non-small cell lung cancer. In roughly 50% of  inflammatory myofibroblastic tumors, gene rearrangement has been found to occur on chromosome 2 at band 2p23. In non-small cell lung cancer, it has been shown that about a third of patients who progress on the first generation ALK inhibitor, crizotinib develops mutations in the ALK kinase domain. The remaining  two-thirds of patients tend to develop amplification of ALK or activation of alternative signaling pathways. Chromoplexy has also been described as a mechanism of resistance, where multiple closed chain rearrangements cause loss-of-function of tumor suppressor genes and gain-in-function of oncogenic fusions. Partner genes that have been identified in IMTs are tropomyosin 3 (TPM3), tropomyosin 4 (TPM4), clathrin heavy chain (CLTC), Ran-binding protein 2  (RANBP2), cysteinyl-tRNA synthetase (CARS), 5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase (ATIC), and SEC31L1. All are  active promoters for the fusion gene, in response to NPM binding. Several inflammatory myofibroblastic tumor case reports indicated that fusion of ALK and  RANBP2 led to a more aggressive clinical course. Although the majority of inflammatory myofibroblastic tumor case reports have utilized first and second generation ALK inhibitors, all generations of ALK inhibitors have demonstrated some ability to impair disease progression and extend life expectancy. However, at some point in the course of therapy with each generation of ALK inhibitor, resistance ultimately developed. In order to better understand the pharmacology and resistance patterns behind three generations of ALK inhibitors, we sought to  examine a patient with metastatic anaplastic lymphoma kinase-1-rearranged inflammatory myofibroblastic sarcoma to the brain. We also explored the similarities and differences of this clinical case to other inflammatory myofibroblastic sarcoma case reports involving the use of ALK inhibitors. CASE REPORT: A rare case of pulmonary IMS with ALK-1 gene rearrangement and multiple brain metastases responded to three generations of ALK inhibitors. However, similar to other case reports, due to the development of resistance and  recurrence, the patient eventually succumbed to the disease. CONCLUSIONS: ALK inhibitors are beneficial in the temporary prevention of progression of disease in patients with inflammatory myofibroblastic tumors. In this case, due to the inability to reveal the fusion partner in this patient via  DNA sequencing, it is unknown exactly if that partner was RANBP2 or another ALK partner gene. Brain biopsy tissue was also unobtainable during sequence of ALK due to risk versus benefit, which would have provided insight as which type of ALK resistance mutations the patient was developing. It is likely that this patient had some form of chromoplexy occurring."

"11. J Thorac Oncol. 2019 Jul;14(7):1134-1155. doi: 10.1016/j.jtho.2019.03.022. Epub 2019 Apr 16.","Advanced-Stage Non-Small Cell Lung Cancer: Advances in Thoracic Oncology 2018.","In 2018 research in the field of advanced NSCLCs led to an expanded reach and impact of immune checkpoint inhibitors (ICIs) as part of a frontline treatment strategy, regardless of histologic subtype, with ICI use extended to include stage III disease, shifting the prognosis of all these patients. This new standard first-line approach opens a gap in standard second-line treatment, and older combinations may again become standard of care after progression during treatment with an ICI. The characterization of predictive biomarkers, patient selection, the definition of strategies with ICI combinations upon progression during treatment with ICIs, as well as prospective evaluation of the efficacy of  ICIs in subpopulations (such as patients with poor performance status or brain metastases) represent upcoming challenges in advanced thoracic malignancies. In oncogene-addicted NSCLC three major steps were taken during 2018: next-generation tyrosine kinase inhibitors have overtaken more established agents as the new standard of care in EGFR and ALK receptor tyrosine kinase gene (ALK)-positive tumors. Mechanisms of acquired resistance have been reported among patients treated with next-generation EGFR tyrosine kinase inhibitors, reflecting the diversity of the landscape. One major step forward was the approval of personalized treatment in very uncommon genomic alterations, mainly fusions. This raises a new question about the challenge of implementation of next-generation sequencing in daily clinical practice to detect new and uncommon genomic alterations and to capture the heterogeneity of the mechanisms of acquired resistance during treatment, as well as the need to extend research into new therapeutic strategies to overcome them."   

"11. J Thorac Oncol. 2019 Jul;14(7):1134-1155. doi: 10.1016/j.jtho.2019.03.022. Epub 2019 Apr 16.","Advanced-Stage Non-Small Cell Lung Cancer: Advances in Thoracic Oncology 2018.","In 2018 research in the field of advanced NSCLCs led to an expanded reach and impact of immune checkpoint inhibitors (ICIs) as part of a frontline treatment strategy, regardless of histologic subtype, with ICI use extended to include stage III disease, shifting the prognosis of all these patients. This new standard first-line approach opens a gap in standard second-line treatment, and older combinations may again become standard of care after progression during treatment with an ICI. The characterization of predictive biomarkers, patient selection, the definition of strategies with ICI combinations upon progression during treatment with ICIs, as well as prospective evaluation of the efficacy of  ICIs in subpopulations (such as patients with poor performance status or brain metastases) represent upcoming challenges in advanced thoracic malignancies. In oncogene-addicted NSCLC three major steps were taken during 2018: next-generation tyrosine kinase inhibitors have overtaken more established agents as the new standard of care in EGFR and ALK receptor tyrosine kinase gene (ALK)-positive tumors. Mechanisms of acquired resistance have been reported among patients treated with next-generation EGFR tyrosine kinase inhibitors, reflecting the diversity of the landscape. One major step forward was the approval of personalized treatment in very uncommon genomic alterations, mainly fusions. This raises a new question about the challenge of implementation of next-generation sequencing in daily clinical practice to detect new and uncommon genomic alterations and to capture the heterogeneity of the mechanisms of acquired resistance during treatment, as well as the need to extend research into new therapeutic strategies to overcome them."

"12. J Thorac Oncol. 2019 Jul;14(7):1213-1222. doi: 10.1016/j.jtho.2019.03.021. Epub 2019 Apr 9.","The Landscape of Actionable Molecular Alterations in Immunomarker-Defined Large-Cell Carcinoma of the Lung.","INTRODUCTION: Patients with pulmonary large-cell carcinoma (LCC) have poor prognosis and limited treatment options. The identification of clinically actionable molecular alterations helps to guide personalized cancer treatment decisions. PATIENTS AND METHODS: A consecutive cohort of 789 resected NSCLC cases were reviewed. Fifty-nine NSCLC cases lacking morphologic differentiation, accounting  for 7.5% of all resected NSCLCs, were identified and further characterized by immunohistochemistry according to the 2015 WHO lung tumor classification. Molecular alterations were investigated by multiple technologies including target capture sequencing, immunohistochemistry, and fluorescence in situ hybridizations. RESULTS: Of 59 NSCLC cases lacking morphologic differentiation, 20 (33.9%) were reclassified as adenocarcinoma (LCC-AD), 14 (23.7%) as squamous cell carcinoma (LCC-SqCC), and 25 (42.4%) as LCC-Null. Approximately 92% of LCC-Null, 95% of LCC-AD, and 86% of LCC-SqCC harbored clinically relevant alterations. Alterations characteristic of adenocarcinoma (EGFR, KRAS, ALK receptor tyrosine kinase [ALK], ROS1, and serine/threonine kinase 11 [STK11]) were detected in the LCC-AD subgroup but not in LCC-SqCC, whereas squamous-lineage alterations (phosphatidylinositol-4,5-biphosphate 3-kinase catalytic subunit alpha [PIK3CA],  SRY-box 2 [SOX2], fibroblast growth factor receptor 1 [FGFR1], and AKT1) were detected in the LCC-SqCC subgroup but not in the LCC-AD group. Although some LCC-Null tumors displayed a genetic profile similar to either adenocarcinoma or squamous-cell carcinoma, more than half of the LCC-Null group were completely devoid of recognizable lineage-specific genetic profiles. High programmed death ligand 1 expression and high frequency of cell cycle regulatory gene alterations  were found in the LCC-Null group offering alternative options of targeted therapy. CONCLUSIONS: This comprehensive molecular study provided further insight into the genetic architecture of LCC. The presence of clinically actionable alterations in a majority of the tumors allowed personalized treatment to emerge."

"13. J Thorac Oncol. 2019 Jul;14(7):1233-1243. doi: 10.1016/j.jtho.2019.03.007. Epub 2019 Mar 20.","Updated Efficacy and Safety Data and Impact of the EML4-ALK Fusion Variant on the Efficacy of Alectinib in Untreated ALK-Positive Advanced Non-Small Cell Lung Cancer in the Global Phase III ALEX Study.","INTRODUCTION: At the prior data cutoff (February 9, 2017) the ALEX trial showed superior investigator-assessed progression-free survival (PFS) for alectinib versus crizotinib in untreated, anaplastic lymphoma kinase (ALK)-positive, advanced NSCLC (hazard ratio = 0.47, 95% confidence interval: 0.34-0.65, p < 0.001). The median PFS in the alectinib arm was not reached versus 11.1 months with crizotinib. Retrospective analyses suggest that the echinoderm microtubule-associated protein-like 4 gene-ALK variant (EML4-ALK) may influence ALK-inhibitor treatment benefit. We present updated analyses, including exploratory subgroup analysis by EML4-ALK variant, after an additional 10 months' follow-up (cutoff December 1, 2017). METHODS: Patients were randomized to receive twice-daily alectinib, 600 mg, or crizotinib, 250 mg, until disease progression, toxicity, death, or withdrawal. PFS was determined by the investigators. Baseline plasma and tissue biomarker samples were analyzed by using hybrid-capture, next-generation sequencing to determine EML4-ALK variant. RESULTS: Baseline characteristics were balanced. Investigator-assessed PFS was prolonged with alectinib (stratified hazard ratio = 0.43, 95% confidence interval: 0.32-0.58). The median PFS times were 34.8 months with alectinib and 10.9 months with crizotinib. EML4-ALK fusions were detectable in 129 patient  plasma samples and 124 tissue samples; variants 1, 2, and 3/ab did not affect PFS, objective response rate, or duration of response. Investigator-assessed PFS  was longer for alectinib than for crizotinib across EML4-ALK variants 1, 2, and 3a/b in plasma and tissue. Despite longer treatment duration (27.0 months in the  case of alectinib versus 10.8 months in the case of crizotinib), the safety of alectinib compared favorably with that of crizotinib. CONCLUSION: Alectinib continues to demonstrate superior investigator-assessed PFS versus crizotinib in untreated ALK-positive NSCLC, irrespective of EML4-ALK variant."

"14. Lancet Oncol. 2019 Jul;20(7):924-937. doi: 10.1016/S1470-2045(19)30167-6. Epub 2019 May 20.","Atezolizumab in combination with carboplatin plus nab-paclitaxel chemotherapy compared with chemotherapy alone as first-line treatment for metastatic non-squamous non-small-cell lung cancer (IMpower130): a multicentre, randomised,  open-label, phase 3 trial.","BACKGROUND: Atezolizumab (a monoclonal antibody against PD-L1), which restores anticancer immunity, improved overall survival in patients with previously treated non-small-cell lung cancer and also showed clinical benefit when combined with chemotherapy as first-line treatment of non-small-cell lung cancer. IMpower130 aimed to assess the efficacy and safety of atezolizumab plus chemotherapy versus chemotherapy alone as first-line therapy for non-squamous non-small-cell lung cancer. METHODS: IMpower130 was a multicentre, randomised, open-label, phase 3 study done in 131 centres across eight countries (the USA, Canada, Belgium, France, Germany, Italy, Spain, and Israel). Eligible patients were aged 18 years or older, and had histologically or cytologically confirmed stage IV non-squamous non-small-cell lung cancer, an Eastern Cooperative Oncology Group performance status of 0 or 1,  and received no previous chemotherapy for stage IV disease. Patients were randomly assigned (2:1; permuted block [block size of six] with an interactive voice or web response system) to receive atezolizumab (1200 mg intravenously every 3 weeks) plus chemotherapy (carboplatin [area under the curve 6 mg/mL per min every 3 weeks] plus nab-paclitaxel [100 mg/m2 intravenously every week]) or chemotherapy alone for four or six 21-day cycles followed by maintenance therapy. Stratification factors were sex, baseline liver metastases, and PD-L1 tumour expression. Co-primary endpoints were investigator-assessed progression-free survival and overall survival in the intention-to-treat wild-type (ie, EGFRwt and ALKwt) population. The safety population included patients who received at least  one dose of the study drug. This study is registered with ClinicalTrials.gov, number NCT02367781. FINDINGS: Between April 16, 2015, and Feb 13, 2017, 724 patients were randomly assigned and 723 were included in the intention-to-treat population (one patient  died before randomisation, but was assigned to a treatment group; this patient was excluded from the intention-to-treat population) of the atezolizumab plus chemotherapy group (483 patients in the intention-to-treat population and 451 patients in the intention-to-treat wild-type population) or the chemotherapy group (240 patients in the intention-to-treat population and 228 patients in the  intention-to-treat wild-type population). Median follow-up in the intention-to-treat wild-type population was similar between groups (18·5 months [IQR 15·2-23·6] in the atezolizumab plus chemotherapy group and 19·2 months [15·4-23·0] in the chemotherapy group). In the intention-to-treat wild-type population, there were significant improvements in median overall survival (18·6  months [95% CI 16·0-21·2] in the atezolizumab plus chemotherapy group and 13·9 months [12·0-18·7] in the chemotherapy group; stratified hazard ratio [HR] 0·79 [95% CI 0·64-0·98]; p=0·033) and median progression-free survival (7·0 months [95% CI 6·2-7·3] in the atezolizumab plus chemotherapy group and 5·5 months [4·4-5·9] in the chemotherapy group; stratified HR 0·64 [95% CI 0·54-0·77]; p<0·0001]). The most common grade 3 or worse treatment-related adverse events were neutropenia (152 [32%] of 473 in the atezolizumab plus chemotherapy group vs 65 [28%] of 232 in the chemotherapy group), anaemia (138 [29%] vs 47 [20%]), and  decreased neutrophil count (57 [12%] vs 19 [8%]). Treatment-related serious adverse events were reported in 112 (24%) of 473 patients in the atezolizumab plus chemotherapy group and 30 (13%) of 232 patients in the chemotherapy group. Treatment-related (any treatment) deaths occurred in eight (2%) of 473 patients in the atezolizumab plus chemotherapy group and one (<1%) of 232 patients in the  chemotherapy group. INTERPRETATION: IMpower130 showed a significant and clinically meaningful improvement in overall survival and a significant improvement in progression-free survival with atezolizumab plus chemotherapy versus chemotherapy as first-line treatment of patients with stage IV non-squamous non-small-cell lung cancer and no ALK or EGFR mutations. No new safety signals were identified. This study supports the benefit of atezolizumab, in combination with platinum-based chemotherapy, as first-line treatment of metastatic non-small-cell lung cancer."

"15. Lung Cancer. 2019 Jul;133:1-3. doi: 10.1016/j.lungcan.2019.04.013. Epub 2019 Apr  20.","Intra-cranial efficacy of brigatinib in an ALK-positive non-small cell lung cancer patient presenting leptomeningeal carcinomatosis.","OBJECTIVES: Brigatinib is a second-generation ALK inhibitor which demonstrated activity over crizotinib-resistance, especially on brain metastasis by increased  blood-brain penetration. However, its activity on lepto-meningeal disease is unknown and scarcely reported. MATERIALS AND METHODS: We hereby report the case of lepto-meningeal disease in crizotinib- and ceretinib- treated patient who was successfully treated by brigatinib. RESULTS: The patient achieved intracranial response to brigatinib more than 14 months. CONCLUSION: Our case provides additional data on brigatinib's intracranial activity, not only on brain metastasis but also on leptomeningeal disease, after  experiencing resistance to both crizotinib and ceretinib, 1st and 2nd generation  ALK inhibitors"

"16. Pathol Res Pract. 2019 Jul;215(7):152441. doi: 10.1016/j.prp.2019.152441. Epub 2019 May 6.","Histopathologic characteristics of advanced-stage ROS1-rearranged non-small cell  lung cancers.","BACKGROUND: ROS1 rearrangement accounts for 1%-2% of non-small cell lung cancer (NSCLC) with a remarkable response to crizotinib. Although ROS1-rearranged tumors are known to have characteristic histologic features, only a few studies have investigated the histologic features of advanced-stage ROS1-rearranged tumors. METHODS: We analyzed the histopathologic features of ROS1-rearranged tumors in advanced-stage NSCLC patients and assessed the ROS1 immunohistochemistry (IHC) staining patterns of ROS1-rearranged cases. RESULTS: A total of 37 ROS1 fluorescence in situ hybridization (FISH)-positive cases and 64 ROS1 FISH-negative cases were analyzed, and all tumors were EGFR-, ALK-, and RET-negative. Solid pattern, round nuclei with macronucleoli, solid signet-ring cells, extracellular mucin, and a close relation with adjacent bronchioles were significantly associated with ROS1 rearrangement, and the solid  signet-ring cell feature was exclusively identified in ROS1-rearranged tumors. ROS1 IHC showed a 97.3% sensitivity when weak to strong protein expression was considered positive. CONCLUSIONS: Our findings highlight distinct histologic features of ROS1-rearranged tumors, including their nuclear features. A thorough understanding of ROS1 rearrangement-related histologic features would be helpful  to identify ROS1-rearranged tumors in advanced-stage NSCLC"

"17. Radiol Med. 2019 Jul;124(7):662-670. doi: 10.1007/s11547-019-00999-w. Epub 2019 Feb 15.","Concomitant radiotherapy and TKI in metastatic EGFR- or ALK-mutated non-small cell lung cancer: a multicentric analysis on behalf of AIRO lung cancer study group.","PURPOSE: To investigate the role of radiotherapy (RT) in the management of EGFR-  or ALK-mutated metastatic non-small cell lung cancer (NSCLC) treated with TKI. MATERIALS AND METHODS: Clinical data of 106 patients (pts) from five Institutions treated with RT concomitant to TKI were retrospectively revised. Overall survival (OS) and toxicities were analyzed as endpoints of the study. RESULTS: Median age of pts was 65 years. TKIs were given for EGFR (81%)- or ALK (19%)-mutated metastatic NSCLC. Stereotactic RT (SRT) was delivered to 49 pts (46%). Patients with four or less metastasis were defined as oligometastatic/oligoprogressive (OM/OP); sites of RT were brain, bone, lung or others in 46%, 27%, 14% and 13%, respectively. Median OS was 23 months. At univariate analysis SRT, ECOG PS 0-1, OM/OP disease, lung sites and a TKI duration longer than median favorably affected OS (all p < 0.001). Multivariate analysis confirmed SRT (HR 0.355, CI 95% 0.212-0.595; p < 0.001) and median duration of TKI > 14 months (HR 0.17, 95% CI 0.10-0.30; p < 0.001) as independent factors related to better OS. Toxicities were rare. CONCLUSIONS: SRT seems to positively affect OS with limited toxicity in selected  patients."

